mjj,cwola_score,truth_label
4310.041138707862,0.1434483068855134,0
2165.6665191892025,0.031490278335846514,0
2468.3806782484644,0.17761569304156666,0
2310.0490957950965,0.0,0
2948.8600600613477,0.07489825724249023,0
2699.084448958678,0.2590092657688804,0
1606.8414633369932,0.0,0
2779.146051077963,0.07019599727772377,0
2517.560246191737,0.0,0
3645.7993045166104,0.0,0
3914.656783738386,0.27120195014429316,0
3171.1455148639766,0.10112790519591322,0
3042.4335321325198,0.2872036866635481,0
2734.526769407881,0.0,0
2612.416701067761,0.1536741392418396,0
3037.0895438794664,0.3228567342293397,0
2762.676576441815,0.23034820335934225,0
1500.0,0.12602033689584977,0
3639.5884492648975,0.13046150821294633,0
3999.6734095649026,0.1980358988359385,0
3420.625202201515,0.09978975087185488,0
3145.7324262223647,0.10384097963377832,0
3895.304115685516,0.2234843134110409,0
4009.6479773603387,0.17235354290441815,0
2766.0724626808983,0.174891333235417,0
3613.0575940103167,0.06849761189805934,0
3249.8855829561403,0.1735274643080989,0
3962.3861467822467,0.16258587438083383,0
4553.680079775011,0.17078533250290984,0
3686.1128408575996,0.05116907417093616,0
2996.746349782686,0.23602265066178535,0
1948.009868603358,0.12752926249647023,0
3195.716125335816,0.3203124677213978,0
3447.7208613111898,0.10331657364340513,0
3121.7093522853697,0.1547926242737669,0
3156.9505540120113,0.4230518046976258,0
3078.745829643204,0.21218198640441463,0
3194.7719993395076,0.16515972135107648,0
2778.9302516601188,0.030973602711854967,0
3434.575875368773,0.15223693548824105,0
3498.1343998280145,0.1356359111238713,0
3782.4021475397535,0.16395361395486585,0
3673.0658257295127,0.24514512706365743,0
3328.1709640187146,0.1271900833151247,0
3407.4733454205566,0.19397917070577653,0
2693.148315394567,0.20786467045733112,0
2770.6807117176786,0.12127518289669412,0
3255.5087293538086,0.13982409570273577,0
3899.579001756593,0.17869725341580117,0
3873.2287231038144,0.1916250923271922,0
2587.393450000626,0.0,0
1872.7993538517544,0.0,0
3570.5896999551787,0.1992280109260252,0
3200.675982826595,0.14840482533238047,0
3439.6057307620504,0.09010700273938438,0
2915.8993456239164,0.047701357634023195,0
3260.938251445799,0.0,0
4396.306782468904,0.30437875498193906,0
2216.0772321987156,0.15709301462525993,0
2881.1573654477415,0.1376034549629764,0
3703.7333175748977,0.25438168166525477,0
2873.9203635482313,0.02138718698092479,0
3387.312019654643,0.2117694030071898,0
3036.3269879335758,0.2287884058649769,0
3511.1473379903236,0.10578098057583668,0
4119.4123415742615,0.28400803112640405,0
2992.417829544719,0.013566787323579715,0
3436.7533370213596,0.0,0
3174.9419646487663,0.23344234463425592,0
3697.394701097634,0.13915794495663653,0
3583.410985642742,0.12131975302429585,0
4137.550264202531,0.30439787812181773,0
1923.1160469752808,0.16184133202311474,0
2450.6365781249133,0.16499616077649143,0
2242.9221720007877,0.2731291800115051,0
3682.272791891749,0.07965474241940258,0
2739.79123746148,0.27077514126111524,0
2089.741489071099,0.06325372859553074,0
1956.5329204727434,0.10755800947529458,0
3995.4898629407285,0.29373066867769865,0
3294.0958073009624,0.343020052320119,0
2484.2449347887946,0.15917528982105777,0
2001.0950305075507,0.2024786969462412,0
2661.6311731806168,0.23790823664192043,0
4007.825755464953,0.1920463818983851,0
4313.810917005826,0.4362014909934596,0
1538.283183676708,0.11458591952457037,0
3291.0054287816915,0.0,0
3322.8949405189783,0.25092667454419854,0
1718.9167613476577,0.22032669298444857,0
2823.304057389055,0.15753464218124127,0
3847.104171580816,0.37570562965548393,0
4069.149199398652,0.14842645007783337,0
3525.1119146621086,0.08162334779994028,0
3498.9582550110413,0.215942655773366,0
3787.8810938685074,0.31031884901951146,0
2602.1714704115816,0.0,0
2741.3001892232414,0.06435764891105299,0
2569.556308412544,0.1976873599549624,0
3746.9663419771355,0.21176225233851123,0
3303.763494996719,0.05153633413891587,0
3126.8130329880114,0.24022971441092453,0
4640.9460531590175,0.2873897838987276,0
3165.750261548018,0.3019539332798418,0
4604.944585364009,0.32091712857734006,0
3549.4735387009223,0.07537782407245591,0
3982.6534720769855,0.2329095339472453,0
3335.20476940714,0.0735306689422494,0
2852.143909027033,0.1550755929753832,0
3584.174591639677,0.19248914083872504,0
3837.9787564899257,0.3028284465952109,0
2907.2047244757246,0.19214217363831024,0
2463.673680814843,0.11246860843418528,0
3317.045936882486,0.009539594275955715,0
3809.7253676585624,0.17810037299483925,0
3430.9518394179995,0.19021415971204023,0
4039.2055596579194,0.1917329170691765,0
2799.1924309339324,0.3469864790574493,0
2276.9731123577194,0.09979763787672591,0
1837.6972637444053,0.1977570998793407,0
3151.630907417368,0.14292454675968594,0
4201.192887355412,0.16504492634753837,0
3370.055722146071,0.21735789487138268,0
3170.5151889142217,0.03561400810841511,0
2467.280271593495,0.2073281911366387,0
3716.1699227237627,0.1979838780520962,0
4243.833116558224,0.4826130414075064,0
2938.0704459918265,0.3183933270726905,0
2702.3927274941934,0.05090654941168486,0
2346.2027760487754,0.20618537852173072,0
2956.3533519915263,0.06740102682709183,0
2623.436796780222,0.0,0
3157.184757108299,0.23778424500538703,0
4144.787683804115,0.12427575663405786,0
3392.883377906619,0.08244794685274849,0
3577.7958408162935,0.26154525973559706,0
2372.4643319610072,0.0,0
2706.3315151198008,0.22222674617410465,0
2889.2137340648155,0.18549645021686045,0
4006.136643071874,0.10287398108703903,0
2411.1083598817268,0.0,0
1500.0,0.15822422762223637,0
3338.998775184105,0.17712426787763513,0
2447.5974003779493,0.05010455887260659,0
3131.996398870875,0.11260646216935452,0
2858.2245839605603,0.35372825985730005,0
3886.2772090979197,0.023233731654560524,0
4028.807908495197,0.260424577042223,0
4103.117368829725,0.32964722005110825,0
3645.8948743009314,0.10717457980283511,0
3475.296672894421,0.32443665918427445,0
4593.248987593153,0.34956858531125024,0
3014.9748356277146,0.18231402758928064,0
3521.078518727952,0.2152507319624221,0
3413.0570317606516,0.03888591652110407,0
2732.579622649713,0.19396623648928635,0
3297.304069582545,0.17603149855485556,0
2539.7330572324804,0.1643203140870882,0
2204.7643268683373,0.11344755010648487,0
2610.5000647482107,0.1055636795377337,0
3064.7086719454014,0.24993777956020757,0
3682.772721273448,0.19000325977559201,0
2604.1957241648493,0.2478988965237448,0
2929.855409829661,0.2271192436121094,0
3942.6416547628714,0.1150625808404917,0
3360.0444600494934,0.10054339077420144,0
3816.951229202514,0.1747803487759654,0
3145.0422961133636,0.12880822661180988,0
2030.6591510525973,0.10231968814276451,0
3918.4444304307995,0.35710318866171986,0
2356.6555093597085,0.2265355536939136,0
3200.2903989248116,0.01639081616229851,0
3288.7082367487947,0.16940984696505104,0
4241.463303251282,0.09187383196278913,0
3398.6163434195932,0.21050208367223197,0
3770.7895764180234,0.2943589674583559,0
2689.0169721272864,0.147246674077449,0
3755.7692398933664,0.06609518000293646,0
3940.50778413712,0.2838002848767192,0
3170.1180867628227,0.27323668431652515,0
3213.5704197438863,0.08655780199866837,0
4509.307361683751,0.0,0
3073.512517693288,0.16306660864132208,0
2448.518850224036,0.22961668294466325,0
4417.3292683957525,0.2533285606437536,0
3263.622155789461,0.08318824089610048,0
3138.0116124386263,0.18426052704875878,0
2911.1285259651845,0.20769682833734265,0
3152.1545963514423,0.19483443998522132,0
3092.158791252165,0.2755793930108388,0
2780.5174762676975,0.0479236331502422,0
3573.7440711341374,0.20862751650227396,0
3616.017446373692,0.2608232378928953,0
2164.121276035232,0.3506839892174067,0
4197.394981712404,0.12951991499435633,0
2730.0954544977035,0.01669620221740742,0
2791.3050069784513,0.01836661797003289,0
2277.823988756111,0.32492479964960697,0
2821.3155407425998,0.2580055754550936,0
2702.4679374760167,0.1540342154243283,0
3444.6130855829624,0.1601635453375355,0
3602.76784340331,0.012852353417453888,0
2756.8440553171167,0.1399729822884851,0
3191.555736324554,0.11269250985702597,0
3039.1478011377226,0.26975417411088365,0
3265.0623274535405,0.0,0
2463.258840137739,0.10317492090437264,0
2617.6438429237132,0.1277932124847924,0
2347.092256333428,0.231981723021592,0
4018.457553284183,0.0942264627865689,0
4238.973679840631,0.41844628588946875,0
3718.06421760083,0.0,0
3628.194184873982,0.0,0
3026.7646138360037,0.23158344829381117,0
2717.7871761047822,0.19637510155746962,0
2747.9054318978183,0.08104249772899286,0
3961.7048971492604,0.22239802134996065,0
3481.847943064683,0.1402614322655035,0
3161.8567741683364,0.0,0
3295.1327974317956,0.062313944775375774,0
1901.5611286915891,0.07685784929603207,0
3606.3633653679394,0.25008563870689116,0
3761.4588147910977,0.4131270767706286,0
2788.594800610173,0.041276003871488456,0
3726.72379299376,0.1123223316458011,0
3776.4148655866234,0.0,0
2720.718165105112,0.0,0
1880.4702507232898,0.0,0
3445.5279832360266,0.08462038046552614,0
2074.32463752089,0.011039206166189017,0
3866.148116312984,0.211144922650973,0
2884.218501520264,0.22130175972379018,0
2772.007270360737,0.24117000256015025,0
4255.269269915127,0.24141220552892412,0
4440.119759418312,0.12581392568553162,0
2931.3330415571945,0.1752609504712816,0
3625.181158885074,0.17832944167049836,0
2734.167715158026,0.0,0
2442.706132390653,0.09453533753221667,0
2347.0944131316787,0.17644007847042364,0
2516.7943005428597,0.11820546609250217,0
2028.5225067234433,0.20734469486887697,0
2655.257044960362,0.04542247736747969,0
2768.575240434701,0.14902385658360465,0
3216.0186773862274,0.28887946026008215,0
2524.010358357531,0.09798282362940779,0
3522.1385679374566,0.1522513728766877,0
2757.9243031555307,0.2599115966541072,0
3040.906206192093,0.1958694288711908,0
4151.866840788615,0.16341750219934303,0
4178.136714767597,0.22886725116342918,0
3032.6013284758938,0.3057792969492999,0
2430.2354637707413,0.0,0
3571.2366569816486,0.2117582820591651,0
2824.5743877920586,0.11306976028843144,0
2594.6151913931067,0.25459446303144145,0
3182.928105550523,0.08859503884785093,0
3430.941983387196,0.19734191060670805,0
3462.8125970339224,0.041480686402173284,0
2024.8691644131356,0.12340098240342728,0
3703.6767508313746,0.2688947408469694,0
2394.353636509806,0.0,0
3772.909490949495,0.0809663477732312,0
3477.0346247971293,0.14250525329711833,0
2346.387924679118,0.21547258530840285,0
3259.4016859296803,0.08290444176274822,0
3490.6062127773343,0.18985410067824093,0
3221.7884708027022,0.09132354953795938,0
3574.953518066831,0.15933338179617496,0
4247.475165210462,0.1941299734008121,0
3271.0757770205273,0.2665439838648377,0
2696.379247745404,0.0036934022877330996,0
2713.728749846823,0.21556587620775275,0
3990.081804791598,0.28591318554143774,0
2208.4478451048226,0.0,0
3382.062702392383,0.09408856404475259,0
2901.526891347093,0.19514723172045234,0
2649.110936809023,0.004186283640847943,0
3172.140973714789,0.13903153931111722,0
3260.6027021668224,0.37651347727634643,0
4462.909167591346,0.1877436246982882,0
3317.6710043776934,0.44612122019237443,0
3079.858790371937,0.15831463872992885,0
4406.128404254459,0.33917799221963574,0
2493.206711423008,0.0,0
2868.781947246904,0.14159104293804256,0
3592.902034949046,0.1188721239537053,0
2678.2831578583578,0.22919681893048954,0
2808.7609726818655,0.19265416413276396,0
2108.315070949873,0.10444102226771394,0
3627.6932439283164,0.023780023835829722,0
2571.163018346907,0.20432303999485726,0
2686.294726147028,0.049655156977169226,0
3847.5763773388903,0.3789131287481897,0
3901.975046455389,0.18300235169293838,0
2531.638390695317,0.16854469573509478,0
3516.7587314923508,0.15589182871591117,0
4567.247385611165,0.49685942782667986,0
2537.413428906899,0.03133512783762428,0
2842.9580332972773,0.033340409230022586,0
2240.4415867704374,0.17122476590559513,0
3014.2416623028585,0.2477341138709005,0
3978.594123071507,0.20662149285720433,0
3113.0983527207395,0.09737393619206976,0
2328.6458080220837,0.21915725289779678,0
3171.4048349789346,0.04078725116234491,0
2662.446911051142,0.2428475105417105,0
2718.8905705614634,0.11398937897786549,0
3844.6161525369625,0.07033211293134367,0
2627.2496517781087,0.07664089372314317,0
3032.74466883018,0.22011824047654238,0
3287.6605328264236,0.0,0
4104.581550875157,0.18683129871133625,0
3503.9423494039766,0.0885941953462946,0
2453.559969706788,0.13797165617363247,0
3584.9098722852978,0.2631884317835025,0
2488.6610945149996,0.11460566868260808,0
3166.8997913562494,0.050920853141984274,0
3641.5230300655608,0.22128059442390696,0
3679.5084730493295,0.16198001114935245,0
2306.5872097092556,0.1627618560061928,0
3447.1649899612157,0.05087347386211474,0
3303.006800332522,0.10382215695941657,0
3145.929137499764,0.19717018735448746,0
3111.010940396579,0.16557264401380364,0
3245.4725849013707,0.12985097053668912,0
3321.6592620253255,0.08204638346533646,0
3153.8234711771506,0.28349992003376534,0
3042.991148395128,0.0219686031921624,0
2770.892440709707,0.31191114109708207,0
3806.7484958309374,0.19431593698147917,0
2761.84532869156,0.0,0
3483.904087480196,0.28830423064501903,0
2543.779702636915,0.21042173463626268,0
2116.2993864400955,0.0,0
1500.0,0.0763492499295038,0
1960.0143620814936,0.042367745950206655,0
3171.7924249036605,0.0,0
3606.5709572791584,0.22509671403664125,0
4288.228479057681,0.07657987424683393,0
3642.929100073221,0.1368823727697888,0
4046.4013511298513,0.17991805757621257,0
3853.4633328888394,0.1183310042360005,0
2802.5431036433906,0.1115123865346287,0
3174.956278664373,0.10488581270594183,0
4489.163020763796,0.09385288101655434,0
3796.106977600541,0.1423359526148386,0
3210.3141619029334,0.258136751597416,0
4369.434605785583,0.21855112512539457,0
2497.7699914797836,0.03037014545019398,0
3245.557541837198,0.28112418625587166,0
4382.958808087225,0.37514403516269557,0
2843.48484205873,0.13180540699732424,0
2988.3079791679324,0.16913014363484413,0
2208.9959537381524,0.07495160275762233,0
3309.2390551891544,0.17169318378446738,0
3627.497177271835,0.06309370151383364,0
2103.171860761752,0.19552402407277608,0
3833.0729439083893,0.2688214147661637,0
3690.4499999780023,0.14739415257900507,0
4158.363161403582,0.1938044067746991,0
4510.3866038015385,0.2012153849116493,0
3965.0715769221215,0.218525123225965,0
2713.9143998158047,0.2666308334580403,0
3161.712801961803,0.11943544979393847,0
3204.4861281863186,0.011416309438503885,0
3396.2819075794455,0.3115791518696208,0
3010.2212886200114,0.2207761815678726,0
3362.0361399830535,0.2317486059157085,0
2589.195458670314,0.10226279255307673,0
3921.5407666102255,0.14348686007546485,0
3012.4960592848156,0.1293859488558408,0
3855.1927839215427,0.35482644763036875,0
1500.0,0.0,0
2986.720227261407,0.23090418143741837,0
3183.8388185534172,0.24980982144708563,0
3026.356267580393,0.14642856633263798,0
3734.2623583658587,0.032005195025903266,0
3903.315413676477,0.06002672813347573,0
3803.6686909408436,0.2057943294385889,0
4743.129716685427,0.015066591403094493,0
3837.942120554925,0.28586219292036374,0
4503.125860337231,0.23599008064265858,0
2238.563558237095,0.23005525239264557,0
3472.575272982603,0.35941286337172906,0
3733.95951715778,0.23070829038078444,0
3251.143329418528,0.18737735473829395,0
1657.1279051043555,0.08485212611535589,0
3697.4233725852127,0.1889759748023907,0
2698.89464895131,0.32266653967444103,0
2329.1454042095174,0.22386591631819913,0
2889.9503993485364,0.11721146305885816,0
3903.3367527180258,0.2732689930523991,0
3694.8331151427365,0.17088800453339223,0
3213.047485522994,0.15734360686719903,0
2586.9053488077025,0.09151339210599091,0
2596.666003715005,0.09613119465429046,0
1805.632392742851,0.17670865751496392,0
3766.5781630890606,0.10950048624779068,0
3661.485719252984,0.33562871431945074,0
3352.6420470137427,0.0747083441185097,0
2887.3715288909943,0.0,0
2853.880614411419,0.3636662742011204,0
3916.819468423869,0.5288717093779984,0
4692.877691189395,0.16759649846143693,0
2284.0620220834,0.0,0
5215.56922291117,0.33189818720133213,0
2775.2695620349546,0.22779815816010507,0
2149.436607558683,0.18743341527601476,0
2678.526679314232,0.2337120092833399,0
4071.5976200097502,0.2636259268699334,0
3414.8861036014246,0.09783464808630049,0
3187.0195093340185,0.03522934443323453,0
3419.121464054755,0.2050236536601134,0
2981.0723645796593,0.1230099397066565,0
2067.531413709509,0.12409239545565669,0
3086.121598777701,0.2135042727391785,0
2825.3171199877197,0.0247061950451906,0
2933.635371594933,0.1072326098949915,0
3814.6461161982193,0.29505935176450226,0
2979.248083646886,0.042097142771254564,0
2583.433385803941,0.3006401482520693,0
3606.814415731751,0.3117115267792073,0
3453.321469743414,0.09016177312535302,0
2708.4372551656625,0.0,0
1995.9783424495095,0.2054411577621558,0
3528.676823213175,0.2453751500162041,0
2460.947506026778,0.033384812794719346,0
2963.821613413698,0.25582848433156874,0
4398.44049588047,0.14227523938426911,0
3805.408531429194,0.2952776248021678,0
3320.363852663719,0.0,0
2955.0733976609126,0.04503101939832292,0
3348.071266706829,0.0,0
2592.6474896032114,0.0,0
2961.0592329255405,0.11053115913516635,0
3426.6178610351108,0.1576011168017958,0
2616.161175053063,0.2001351211877731,0
3113.9351134946605,0.0,0
4412.530448205473,0.1970666730614014,0
3694.4409694999677,0.25390989864610175,0
2768.4900383099707,0.1713647665759666,0
1924.2835968440795,0.10158469345317897,0
3382.059156182435,0.018842861344133127,0
3275.1525445666557,0.012004277668408614,0
3540.276109311715,0.22765420741583986,0
3503.876450866629,0.15443513806382417,0
3147.0308278263374,0.0473416102028473,0
3325.0400773933507,0.12520526787408015,0
3582.161722106255,0.1561530089399836,0
3053.2500279228684,0.18614352283155064,0
3710.9466142404544,0.3142282458601927,0
2351.034345388868,0.0,0
4334.887483918381,0.25527904818812036,0
3154.8320171711594,0.19760698092184992,0
2462.3281170908645,0.0,0
2970.5105660340264,0.16743533432035498,0
3161.881956886193,0.2851979678824923,0
2899.310871366275,0.06774507776826483,0
3785.482366364874,0.1456587797985952,0
3117.923304561451,0.19142803870212263,0
2497.3973101905376,0.0,0
3210.858671881868,0.053599453295278196,0
3038.976864849329,0.06116058030237777,0
3245.056400562716,0.16876860122836412,0
2613.0611998645645,0.11230527907911518,0
5045.762668967833,0.30680774207956757,0
2973.2881417788794,0.12527209536291478,0
5213.4380165937055,0.19084759944666874,0
2786.6780387185045,0.02937901237409872,0
2568.5403380811113,0.0,0
3691.248152538674,0.14163163159028813,0
2995.9153313271545,0.05020543803517376,0
3167.3438603114337,0.10375623589749675,0
3105.1154539305817,0.10810416017951777,0
3990.5501381323425,0.15725986516274795,0
2371.8090391062387,0.19828662872910557,0
2471.9019081464794,0.023552488525768217,0
3461.5915807459432,0.18494787991722728,0
2490.6553415198723,0.016069308547108405,0
3253.3415503432707,0.10754349521063897,0
3131.110775543473,0.132191691316419,0
3262.5281624604113,0.11978525809196022,0
2715.7759212204423,0.03510362823753474,0
3783.9306262096093,0.17346483198279875,0
2687.2871986847213,0.07939623854835104,0
3167.1473653364137,0.2596862930548464,0
2744.5918956304963,0.13609330444361273,0
2967.5600050137505,0.2739674265915094,0
4051.621840663058,0.0535834856721,0
3757.942989488718,0.16707503951044855,0
3611.4759356530294,0.06930514805667602,0
3955.4374207370583,0.2514766000659938,0
3337.858527361016,0.10951498703677381,0
3744.6819615616646,0.17948102243222364,0
3264.3987584055235,0.3755552762841668,0
3207.2713142991106,0.2252904810596749,0
2578.167502872358,0.15291639028892848,0
3223.1597811795295,0.18993671443649418,0
3571.0107698322477,0.3391207823844812,0
3368.647424112437,0.22732649498689655,0
2749.268724395518,0.01411845845978281,0
2982.5813248291433,0.2405228361316126,0
3842.0497574430474,0.14633698717585925,0
4325.813391303157,0.1442054460562676,0
3779.322788515543,0.21599074070966076,0
3067.6726456489732,0.3584718529318265,0
2935.9149056870106,0.020602110181131283,0
2841.1237521531925,0.0,0
3420.896720324792,0.22038902647792077,0
2054.683553754238,0.010300436836530244,0
3771.8381271613366,0.32772455904462794,0
2616.815463514078,0.06218703633192661,0
3416.2125599458723,0.2725136690653685,0
3485.7892345176683,0.2890098983826848,0
2943.618782033398,0.3138767125543187,0
3065.2014883190673,0.06496530557586924,0
3467.559242053621,0.11664656090774407,0
2925.3094268803825,0.06811634003746651,0
2552.695899767243,0.27558403037549617,0
3474.1223466875626,0.23341910749282058,0
2317.1856189511027,0.21125736781375493,0
3128.065003678106,0.15068622798861261,0
4062.620056701174,0.42360101118650617,0
2669.9788421898406,0.18042860447640346,0
2644.8040329446144,0.2670603843842357,0
3328.553529573829,0.07855303917998875,0
3905.567264338861,0.25805158496115943,0
3944.031471443467,0.28059613979310516,0
3420.494631963756,0.2712027975213817,0
1957.673811011441,0.2061577993535969,0
3820.3732351290555,0.21810211889764564,0
3184.9570188897137,0.3217215935648883,0
2343.7133190073455,0.1356974833345292,0
3860.244273353958,0.13967255156821248,0
2293.705112778093,0.16091474610488654,0
3915.548881509157,0.27277199742026687,0
3375.6432336957328,0.2730154733318132,0
3001.2659894791977,0.15287423997908509,0
2649.644367761073,0.051275876332281936,0
3257.449780704425,0.1307399758919183,0
2621.1610791682083,0.02608000913467222,0
3123.9069735170056,0.19991956544489006,0
3617.225437301465,0.0,0
1573.9366845604143,0.004325380911730542,0
4299.609467912955,0.3227047994481085,0
3333.7073216095196,0.43431975725950245,0
2417.6806069549966,0.0,0
2172.483469999326,0.10595307636034708,0
2914.776239313604,0.14456061576082244,0
3094.445939077314,0.2819360670716011,0
3056.0654414930077,0.14089273583144485,0
3173.9469236937884,0.30243333921612625,0
3766.4627903871224,0.27231385793650376,0
4300.375788900331,0.11930126135424367,0
3639.3249634064496,0.22516100285583757,0
2926.303986801855,0.24879340841425412,0
2168.059524032105,0.0,0
3005.7519710803244,0.131666433418427,0
3952.9558498593506,0.1984164821020317,0
2983.8528108907344,0.0,0
2838.934151649951,0.0,0
2935.3766439488877,0.08386869337064842,0
2783.3206747009253,0.0074861450045508315,0
2654.0219759694673,0.15209013456841985,0
3665.1857225196936,0.07990623215503147,0
3572.325344035804,0.16410266275022367,0
2631.4590010105426,0.2378967199468336,0
2830.0864616122217,0.16238410865437658,0
3238.1540580235105,0.04569123826477606,0
4902.309845616503,0.19627858024094771,0
3959.9644297107648,0.2883060096537108,0
4459.6949917583715,0.2864460764527149,0
3465.9112245689944,0.0674631447475195,0
2043.060440008419,0.2066653296547126,0
3488.7682566851136,0.2596263650878006,0
2727.7929647072383,0.17243051714990235,0
2532.8136433370755,0.15667726041203828,0
2633.4766277661383,0.0,0
3888.7171004160937,0.10828456758118665,0
2773.8978097411496,0.18927918990674292,0
4005.2139487694644,0.32147839213306173,0
4560.455937490389,0.24193444427933294,0
3432.4345444952246,0.19790767244973073,0
3447.8651423008423,0.0,0
4328.198544267933,0.21473197329038635,0
2883.6915363303574,0.0,0
2695.6825162560444,0.275211597382281,0
4586.734259737328,0.29553561406059925,0
2727.805462178907,0.351398126208431,0
2885.1934203270503,0.1479941826801655,0
3937.0484015764127,0.29591238379376456,0
3217.0426831234136,0.33211681334176235,0
3290.3940427896937,0.2789584728215064,0
3280.9983617061316,0.149213411482006,0
2803.032862997817,0.034613782206464966,0
2602.594251284161,0.0,0
3046.9001397570046,0.13388523064285668,0
3559.777911765979,0.024495056017575373,0
3228.946161524316,0.26179414002371026,0
3046.8005255097682,0.32997290097941334,0
3081.145475778817,0.0,0
2936.530971616655,0.0878488062560482,0
3998.594267797123,0.13874155185931789,0
3565.176511261767,0.005639207552023379,0
3176.9101182550453,0.1849137900479485,0
3955.8432672096246,0.09574582469535503,0
4242.241617229071,0.008680130091716615,0
4553.376375408152,0.3496859761373385,0
2847.9132242341548,0.2447507789537091,0
3073.454779244614,0.2227675564705645,0
1925.0431214854427,0.0,0
2545.632025354418,0.09490385416181704,0
2257.7649470424913,0.0,0
3230.293759625053,0.19846508471370747,0
3359.7664644520364,0.3253932141427919,0
3248.7825727826003,0.1970149460529152,0
3283.353753002357,0.10173418661666825,0
3047.9023865536874,0.014040225831520231,0
3244.759008986117,0.008644760315942468,0
2448.3806722469635,0.11495435366559101,0
4800.012969290129,0.3481264068041928,0
